"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14945-12687","D","Mark","Fayne","0.5052631578947367","57","3000","ARI@EDM","EDM","ARI","","","",""
"14945-12672","C","Greg","McKegg","0.16666666666666666","6","3000","PHI@FLA","FLA","PHI","","","",""
"14945-23044","D","Petter","Granberg","0.91","15","3000","NSH@VAN","NSH","VAN","","","",""
"14945-21151","LW","Brian","O'Neill","0.390909090909091","22","3000","NJ@LA","NJ","LA","","","",""
"14945-23050","D","Klas","Dahlbeck","0.6614035087719299","57","3000","ARI@EDM","ARI","EDM","","","",""
"14945-54200","C","Ryan","Carpenter","0","1","3000","WAS@SJ","SJ","WAS","","","",""
"14945-62856","C","Sergey","Kalinin","0.88671875","64","3000","NJ@LA","NJ","LA","","","",""
"14945-8545","RW","Chris","Neil","1.0615942028985508","69","3000","TOR@OTT","OTT","TOR","","","",""
"14945-8554","C","Mike","Richards","0.6208333333333332","24","3000","WAS@SJ","WAS","SJ","","","",""
"14945-8465","RW","Jordin","Tootoo","0.9090909090909091","66","3000","NJ@LA","NJ","LA","DTD","Upper body","",""
"14945-43152","D","Damon","Severson","1.096666666666667","60","3000","NJ@LA","NJ","LA","","","",""
"14945-43167","D","Mirco","Mueller","0.09500000000000001","10","3000","WAS@SJ","SJ","WAS","","","",""
"14945-43140","C","Barclay","Goodrow","0.9857142857142858","14","3000","WAS@SJ","SJ","WAS","","","",""
"14945-43149","D","Seth","Helgeson","0.4423076923076923","13","3000","NJ@LA","NJ","LA","","","",""
"14945-12291","D","Chris","Tanev","0.885","60","3000","NSH@VAN","VAN","NSH","DTD","Upper body","",""
"14945-43188","RW","Kurtis","Gabriel","1.3","3","3000","MIN@MON","MIN","MON","","","",""
"14945-14486","LW","Garrett","Wilson","0.6138888888888889","18","3000","PHI@FLA","FLA","PHI","","","",""
"14945-13406","D","Brenden","Dillon","0.9614754098360657","61","3000","WAS@SJ","SJ","WAS","","","",""
"14945-8487","D","Johnny","Oduya","1.1927536231884057","69","3000","STL@DAL","DAL","STL","","","",""
"14945-14477","C","Byron","Froese","0.62","50","3000","TOR@OTT","TOR","OTT","DTD","Hand","",""
"14945-8490","D","Andy","Greene","0.9323529411764707","68","3000","NJ@LA","NJ","LA","","","",""
"14945-14463","D","Victor","Bartley","0.6","6","3000","MIN@MON","MON","MIN","","","",""
"14945-8650","D","Roman","Polak","1.16171875","64","3000","WAS@SJ","SJ","WAS","","","",""
"14945-15395","RW","Brett","Ritchie","0.4833333333333334","3","3000","STL@DAL","DAL","STL","","","",""
"14945-23226","RW","Tom","Wilson","1.7432835820895523","67","3000","WAS@SJ","WAS","SJ","","","",""
"14945-15384","D","Andrey","Pedan","0.4833333333333334","3","3000","NSH@VAN","VAN","NSH","","","",""
"14945-54066","D","Petteri","Lindbohm","-0.04999999999999995","7","3000","STL@DAL","STL","DAL","","","",""
"14945-15380","D","Jordie","Benn","0.7357142857142858","56","3000","STL@DAL","DAL","STL","O","Lower body","",""
"14945-39714","LW","Charles","Hudon","3.2","2","3000","MIN@MON","MON","MIN","","","",""
"14945-15374","D","Scott","Harrington","0.44","15","3000","TOR@OTT","TOR","OTT","","","",""
"14945-8676","C","John","Mitchell","1.432758620689655","58","3000","COL@WPG","COL","WPG","","","",""
"14945-54110","D","Gustav","Olofsson","0.2","2","3000","MIN@MON","MIN","MON","","","",""
"14945-8604","LW","Tyler","Kennedy","0.7658536585365855","41","3000","NJ@LA","NJ","LA","","","",""
"14945-8587","D","Zbynek","Michalek","0.75","56","3000","ARI@EDM","ARI","EDM","","","",""
"14945-62816","LW","Anton","Slepyshev","-0.045454545454545456","11","3000","ARI@EDM","EDM","ARI","","","",""
"14945-43011","C","Laurent","Dauphin","2.6666666666666665","3","3000","ARI@EDM","ARI","EDM","","","",""
"14945-43008","LW","Jordan","Martinook","1.392537313432836","67","3000","ARI@EDM","ARI","EDM","","","",""
"14945-8580","LW","Daniel","Winnik","1.1622950819672133","61","3000","WAS@SJ","WAS","SJ","","","",""
"14945-62785","D","Yevgeni","Medvedev","1.4883720930232558","43","3000","PHI@FLA","PHI","FLA","","","",""
"14945-8616","RW","Torrey","Mitchell","1.2289473684210526","57","3000","MIN@MON","MON","MIN","","","",""
